session_id,seq,k_before,k_after,agent,mode,repo,file_path,content_chars,input_chars,max_earlier_read_chars,rewrite_ratio,output_usd_estimate,stratum_pick,stratum
0eedd33c-5107-4a93-80fe-c7030aed1c42,177,10,5,cursor,human,Toubat/arche,/Users/toubatbrian/Documents/GitHub/arche/apps/durable-objects/src/env.ts,358,472,,,,random,cursor|human
6ba200ff-f026-498c-b12d-b94ef255458f-0bf88dbfc3e5,177,10,5,cursor,human,Toubat/arche,/Users/toubatbrian/Documents/GitHub/arche/apps/durable-objects/src/env.ts,358,472,,,,random,cursor|human
ses_151d2b065ffehKdJFLZLT1zys3,44,10,5,opencode,unknown,cpolzer/wrkflw,build-logic/src/main/kotlin/kotlin-jvm.gradle.kts,358,486,,,,random,opencode|unknown
6ba200ff-f026-498c-b12d-b94ef255458f-059ac1769bfc,177,10,5,cursor,collab,Toubat/arche,/Users/toubatbrian/Documents/GitHub/arche/apps/durable-objects/src/env.ts,358,472,,,,random,cursor|collab
6ba200ff-f026-498c-b12d-b94ef255458f-85ecbc8a50f8,177,10,5,cursor,collab,Toubat/arche,/Users/toubatbrian/Documents/GitHub/arche/apps/durable-objects/src/env.ts,358,472,,,,random,cursor|collab
423a93b1-5f2d-449d-8bd8-7880b8246e3e,773,10,5,claude_code,vibe,elizabethsiegle/sfchronicle-top-100-restaurants2026,src/components/Footer.jsx,350,482,,,0.0013125,random,claude_code|vibe
ses_151d2b065ffehKdJFLZLT1zys3,172,10,5,opencode,unknown,cpolzer/wrkflw,adapters/persistence-postgres/src/main/kotlin/dev/wrkflw/persistence/TransactionRunner.kt,313,469,,,,random,opencode|unknown
ses_151d2b065ffehKdJFLZLT1zys3,157,10,5,opencode,unknown,cpolzer/wrkflw,adapters/persistence-postgres/src/main/kotlin/dev/wrkflw/persistence/TransactionRunner.kt,313,469,,,,random,opencode|unknown
ses_151d2b065ffehKdJFLZLT1zys3,39,10,5,opencode,unknown,cpolzer/wrkflw,build-logic/src/main/kotlin/kotlin-jvm.gradle.kts,290,412,,,,random,opencode|unknown
ses_151d2b065ffehKdJFLZLT1zys3,170,10,5,opencode,unknown,cpolzer/wrkflw,adapters/persistence-postgres/src/main/kotlin/dev/wrkflw/persistence/JooqDslContextProvider.kt,283,442,,,,random,opencode|unknown
ses_151d2b065ffehKdJFLZLT1zys3,157,10,5,opencode,unknown,cpolzer/wrkflw,adapters/persistence-postgres/src/main/kotlin/dev/wrkflw/persistence/JooqDslContextProvider.kt,283,442,,,,random,opencode|unknown
902fff02-6073-409b-b1c8-e92215c8f26f,652,10,5,claude_code,unknown,ta93abe/data-engineering-with-cloudflare,src/pages/search.astro,270,436,349,0.7736389684813754,0.0016875,random,claude_code|unknown
ses_151d2b065ffehKdJFLZLT1zys3,37,10,5,opencode,unknown,cpolzer/wrkflw,build-logic/settings.gradle.kts,265,370,705,0.375886524822695,,random,opencode|unknown
2cc7fe3e-bf24-49a2-96cb-3b9179db8782,3601,10,5,claude_code,vibe,ta93abe/slides,pnpm-workspace.yaml,265,388,97,2.731958762886598,0.00165625,random,claude_code|vibe
ses_151d2b065ffehKdJFLZLT1zys3,30,10,5,opencode,unknown,cpolzer/wrkflw,build-logic/settings.gradle.kts,265,370,705,0.375886524822695,,random,opencode|unknown
019dacfd-b948-7400-bfdf-9ec1d17d5b7d,12027,10,5,codex,human,AI-Stats/AI-Stats,apps/web/src/app/(dashboard)/settings/credits/onboarding/page.tsx,244,244,,,0.000854,random,codex|human
763e0b75-dd74-49da-9e0a-a07f8e0b46a0-e2ec057c4768,76,10,5,cursor,collab,jakobtfaber/dsa110-FLITS,/Users/jakobfaber/Developer/repos/github.com/jakobtfaber/dotfiles/home/dot_local/bin/executable_canfar,229,366,,,,random,cursor|collab
763e0b75-dd74-49da-9e0a-a07f8e0b46a0-6b4cf6c89ca8,76,10,5,cursor,collab,jakobtfaber/dsa110-FLITS,/Users/jakobfaber/Developer/repos/github.com/jakobtfaber/dotfiles/home/dot_local/bin/executable_canfar,229,366,,,,random,cursor|collab
ses_13b35c13effe30uRj2194KcdyF,485,10,5,opencode,vibe,Coderx85/wave,k8s/kube-dev/configmap.yaml,225,362,463,0.48596112311015116,,random,opencode|vibe
ses_13b35c13effe30uRj2194KcdyF,485,10,5,opencode,vibe,Coderx85/wave,k8s/kube-dev/pvc.yaml,208,321,625,0.3328,,random,opencode|vibe
8fb9c608-e9d6-441a-a521-ca4f3b79a9b4,2825,10,5,claude_code,unknown,rodbegbie/begbie-hugo,.superpowers/sdd/progress.md,203,296,1447,0.1402902557014513,0.0005075,random,claude_code|unknown
d598ed9c-aa38-4d7d-815e-9ddbdf28ce95,142,10,5,claude_code,unknown,harusame-dev/formawork.ai,apps/web/features/auth/get-user-staff-id.ts,200,335,420,0.47619047619047616,0.00125,random,claude_code|unknown
ses_178885d42ffe8daG4lOcU4Vm8r,332,10,5,opencode,vibe,Coderx85/wave,src/lib/auth-client.ts,192,307,385,0.4987012987012987,,random,opencode|vibe
ses_178885d42ffe8daG4lOcU4Vm8r,541,10,5,opencode,vibe,Coderx85/wave,/home/coderx85/Projects/Work/.GITHUB/wave/client/src/lib/auth-client.ts,192,303,,,,random,opencode|vibe
27225ece-be43-4538-a26d-5722203ba667,9,10,5,claude_code,human,jeevanpillay/dual,.gitignore,191,310,38,5.026315789473684,0.00119375,random,claude_code|human
79885bfd-ef95-4d5e-93d5-c6a64e91079e,131,10,5,claude_code,vibe,s4lly/splitzy,/Users/s4lly/.claude/projects/-Users-s4lly-dev-splitzy/memory/MEMORY.md,179,282,86,2.0813953488372094,0.00111875,random,claude_code|vibe
f5bbbbab-b049-423c-b432-d5c155a5b347,1612,10,5,claude_code,unknown,frank-fs/frank,test/Frank.LinkedData.Tests/InstanceProjectorTests.fs,177,342,,,0.00110625,random,claude_code|unknown
ses_178885d42ffe8daG4lOcU4Vm8r,541,10,5,opencode,vibe,Coderx85/wave,/home/coderx85/Projects/Work/.GITHUB/wave/client/src/lib/utils.ts,166,269,,,,random,opencode|vibe
ses_3370e2addffeQNbUpuag4a3bmP,109,10,5,opencode,vibe,dayhaysoos/nimbus,.npmrc,101,120,60,1.6833333333333333,0.0003535,random,opencode|vibe
ses_151d2b065ffehKdJFLZLT1zys3,37,10,5,opencode,unknown,cpolzer/wrkflw,build-logic/build.gradle.kts,95,189,1279,0.07427677873338545,,random,opencode|unknown
2e6fa143-8246-4879-871e-4eda0d2bef64,260,10,5,claude_code,vibe,nsega/dotfiles,/tmp/test.txt,43,86,,,0.00026875,random,claude_code|vibe
385b045a-e657-40ab-847a-dacebe67cae4,668,10,5,claude_code,collab,entireio/cli-checkpoints,docs/superpowers/plans/2026-05-20-entire-review-redesign.md,85695,89260,,,0.53559375,top_by_size,claude_code|collab
d3d4487a-d746-4822-bcae-ada5ca1920d2,747,10,5,claude_code,unknown,FSM1/cipher-box,.planning/design/2026-06-26-sharing-read-keychaining-design.md,70721,72271,47180,1.4989614243323441,0.44200625,top_by_size,claude_code|unknown
0c896ea2-862a-49ee-87ec-3588a9ba652f,431,10,5,claude_code,unknown,entireio/cli-checkpoints,docs/superpowers/plans/2026-04-20-entire-attach-picker.md,63437,68253,,,0.39648125,top_by_size,claude_code|unknown
5fc910d2-cfe7-45d2-83a5-fcd126229f5c,394,10,5,claude_code,vibe,enactive/panopt,crates/panoptd/src/handler.rs,63037,65210,20855,3.022632462239271,0.39398125,top_by_size,claude_code|vibe
88508f41-9260-4ba2-ba37-2ae5c118c0fa,717,10,5,claude_code,collab,blackgirlbytes/planetfall-seed-signalkit,src/droneBayView.js,60876,63634,51105,1.1911945993542705,0.380475,top_by_size,claude_code|collab
88508f41-9260-4ba2-ba37-2ae5c118c0fa,706,10,5,claude_code,collab,blackgirlbytes/planetfall-seed-signalkit,src/droneBayView.js,60873,63631,51105,1.191135896683299,0.38045625,top_by_size,claude_code|collab
a654b6ca-4957-4d7c-8c99-62db313ff0a0,1542,10,5,claude_code,human,entireio/cli-checkpoints,docs/superpowers/plans/2026-04-28-recap-perf-and-accuracy.md,58156,60654,,,0.363475,top_by_size,claude_code|human
a261bb61-4e53-42ea-970a-269c89ae19a6,395,10,5,claude_code,human,BIDEquity/outbid-dirigent,/Users/jk/Downloads/outbid-vs-harness-engineering.html,57319,59372,,,0.35824375,top_by_size,claude_code|human
0c896ea2-862a-49ee-87ec-3588a9ba652f,492,10,5,claude_code,unknown,entireio/cli-checkpoints,docs/superpowers/plans/2026-04-20-entire-attach-picker.md,57274,62097,,,0.3579625,top_by_size,claude_code|unknown
a9ceb2b8-24ea-41bb-96b7-daca8d2e0e08,214,10,5,claude_code,vibe,entireio/cli-checkpoints,docs/plans/2026-04-16-agent-memory-lessons-experiences-design.md,56617,60575,70,808.8142857142857,0.35385625,top_by_size,claude_code|vibe
f121323c-d69f-4896-b4bd-8826347073cf,7157,10,5,claude_code,human,fortuna/moltis,crates/web/ui/e2e/specs/browser.spec.js,56123,69084,13541,4.144671737685548,0.35076875,top_by_size,claude_code|human
a261bb61-4e53-42ea-970a-269c89ae19a6,329,10,5,claude_code,human,BIDEquity/outbid-dirigent,/Users/jk/Downloads/outbid-vs-harness-engineering.html,55581,57420,,,0.34738125,top_by_size,claude_code|human
88508f41-9260-4ba2-ba37-2ae5c118c0fa,515,10,5,claude_code,collab,blackgirlbytes/planetfall-seed-signalkit,src/droneBayView.js,55279,57641,51105,1.0816749828783876,0.34549375,top_by_size,claude_code|collab
a261bb61-4e53-42ea-970a-269c89ae19a6,351,10,5,claude_code,human,BIDEquity/outbid-dirigent,/Users/jk/Downloads/outbid-vs-harness-engineering.html,53829,55545,,,0.33643125,top_by_size,claude_code|human
91c392b7-e2e1-4a39-86ca-5b891fa2cb24,674,10,5,claude_code,collab,tpmjs/tpmjs,/Users/ajaxdavis/repos/tpmjs/tpmjs/apps/web/src/app/docs/executors/sandbox/page.tsx,51012,55889,19251,2.6498363721365124,0.318825,top_by_size,claude_code|collab
32ff705a-db92-4346-a9c8-70b631ba581d,520,10,5,claude_code,collab,entireio/cli-checkpoints,docs/superpowers/plans/2026-04-22-entire-review-picker-install.md,50348,53930,,,0.314675,top_by_size,claude_code|collab
0c896ea2-862a-49ee-87ec-3588a9ba652f,527,10,5,claude_code,unknown,entireio/cli-checkpoints,docs/superpowers/plans/2026-04-20-entire-attach-picker.md,49907,54182,,,0.31191875,top_by_size,claude_code|unknown
a654b6ca-4957-4d7c-8c99-62db313ff0a0,4570,10,5,claude_code,human,entireio/cli-checkpoints,docs/superpowers/plans/2026-04-30-agent-aware-tool-metrics.md,49032,51112,6786,7.225464190981432,0.30645,top_by_size,claude_code|human
9f41c325-221d-4b13-aa2b-77ff5af3759f,414,10,5,claude_code,collab,Starlight258/AgenticIDE,CODEX_PROMPTS.md,48731,56869,,,0.18274125,top_by_size,claude_code|collab
a261bb61-4e53-42ea-970a-269c89ae19a6,304,10,5,claude_code,human,BIDEquity/outbid-dirigent,/Users/jk/Downloads/outbid-vs-harness-engineering.html,48116,49714,,,0.300725,top_by_size,claude_code|human
a654b6ca-4957-4d7c-8c99-62db313ff0a0,1495,10,5,claude_code,human,entireio/cli-checkpoints,docs/superpowers/plans/2026-04-28-recap-perf-and-accuracy.md,47558,49626,,,0.2972375,top_by_size,claude_code|human
a261bb61-4e53-42ea-970a-269c89ae19a6,374,10,5,claude_code,human,BIDEquity/outbid-dirigent,/Users/jk/Downloads/outbid-vs-harness-engineering.html,47255,48955,,,0.29534375,top_by_size,claude_code|human
3d9acf2d-68f6-4a76-af8d-a4d79258a469,124,10,5,claude_code,collab,fortuna/moltis,plans/2026-04-06-plan-generic-webhooks.md,47005,49135,18332,2.564095570586952,0.29378125,top_by_size,claude_code|collab
e5764fc6-700a-43f4-9d40-cea4e1dbd516,54,10,5,claude_code,collab,E2E-Solution/cli,checkpoint-playground.html,46798,48524,,,0.2924875,top_by_size,claude_code|collab
88508f41-9260-4ba2-ba37-2ae5c118c0fa,393,10,5,claude_code,collab,blackgirlbytes/planetfall-seed-signalkit,src/droneBayView.js,46237,48294,50760,0.9108944050433412,0.28898125,top_by_size,claude_code|collab
5bc925b4-160c-4dbe-8b86-2e569a259845,443,10,5,claude_code,vibe,fogodev/ars-ui,crates/ars-components/src/specialized/timer/mod.rs,46092,48300,2986,15.436034829202947,0.288075,top_by_size,claude_code|vibe
2280f522-fe35-436c-83d6-b719961e5071,502,10,5,claude_code,human,Coopeh/code-insights,docs/plans/2026-02-28-test-suite-implementation.md,43667,45598,,,0.27291875,top_by_size,claude_code|human
d081915f-1902-4e4b-b940-b4361f6d1110,696,10,5,claude_code,human,Jay-Network/PianoQuest-Live,static/index.html,43644,45262,29413,1.4838336789854827,0.272775,top_by_size,claude_code|human
d081915f-1902-4e4b-b940-b4361f6d1110,711,10,5,claude_code,human,Jay-Network/PianoQuest-Live,static/index.html,43325,44919,29413,1.472988134498351,0.27078125,top_by_size,claude_code|human
2c4cac9e-8f83-4e82-b626-7a570f38d6ff,269,10,5,claude_code,collab,Diogenesoftoronto/dellij,crates/dellij/src/main.rs,41938,47042,35163,1.1926741176805165,0.1572675,top_by_size,claude_code|collab
09356618-966a-4751-9a19-8254300ef35a,87,10,5,claude_code,vibe,E2E-Solution/cli,attribution-playground.html,40877,42626,31298,1.3060578950731676,0.25548125,top_by_size,claude_code|vibe
e3701fa9-2683-4038-945e-a9269fb7b987,105,10,5,claude_code,vibe,tpmjs/tpmjs,apps/web/src/app/omega/[conversationId]/page.tsx,39972,41356,45551,0.8775218985313166,0.249825,top_by_size,claude_code|vibe
1344c386-09de-4f26-9534-c2d2ed02aa28,426,10,5,claude_code,vibe,entireio/cli-checkpoints,docs/superpowers/plans/2026-03-26-resume-v2-read-path.md,39894,42631,34761,1.147665487183913,0.2493375,top_by_size,claude_code|vibe
d97f8efb-cd61-4886-8b15-80025211a722,1630,10,5,claude_code,human,tpmjs/tpmjs,apps/web/src/app/api/[username]/agents/[agentSlug]/conversation/[conversationId]/route.ts,39571,40849,43742,0.9046454208769603,0.24731875,top_by_size,claude_code|human
651abcf9-fbfa-4b51-9e92-be97fa1b1884,59,10,5,claude_code,collab,chuhemiao/portfolio,src/app/oscillator/oscillator-client.tsx,39562,41462,355,111.44225352112676,0.1483575,top_by_size,claude_code|collab
8a504788-6ded-4b1b-9e47-0cc0d6aa856c,114,10,5,claude_code,vibe,entireio/cli-checkpoints,cmd/entire/cli/search_tui.go,39249,43657,37228,1.0542870957343935,0.24530625,top_by_size,claude_code|vibe
acbf0c86-c29f-4349-b7b4-b5000b49689d,1027,10,5,claude_code,human,DieStok/harmonia,REDACTED.md,39085,40465,28529,1.3700094640541203,0.24428125,top_by_size,claude_code|human
019d8ec5-8a79-7c52-8c0a-12b4ae22e19f,2354,10,5,codex,vibe,dayhaysoos/nimbus,packages/report-ui/src/components/ReviewSessionPage.tsx,38981,38981,,,0.14617875,top_by_size,codex|vibe
49456f2f-51c7-4bbd-b8f8-3df6da366c33,122,10,5,claude_code,collab,entireio/cli-checkpoints,docs/superpowers/plans/2026-03-31-memory-loop-mcp-server.md,38855,42404,,,0.24284375,top_by_size,claude_code|collab
ses_10a768004ffeHAmBUOMS9czhcG,160,10,5,opencode,vibe,Coderx85/wave,client/src/pages/PerformancePage.tsx,38492,41781,38072,1.0110317293549065,,top_by_size,opencode|vibe
e5367972-885e-46b8-bcdf-22e3e6b87525,94,10,5,claude_code,collab,osvauld/osvauld,scribe/src/actor.rs,38423,39544,44430,0.8647985595318478,0.24014375,top_by_size,claude_code|collab
7a934dc4-42d5-4afb-bec7-e9ac49c7ee0e,143,10,5,claude_code,collab,desplega-ai/agent-swarm,thoughts/taras/plans/2026-03-18-workflow-redesign.md,37620,39008,,,0.235125,top_by_size,claude_code|collab
fe474bdb-45b9-4293-8674-218669e0ff23,151,10,5,claude_code,vibe,ashtom/react-split-flap-display,demo/main.tsx,37271,39086,26503,1.4062936271365505,0.23294375,top_by_size,claude_code|vibe
ses_191a0c35effeF1erWFLmYDhhNN,33,10,5,opencode,human,galactica-labs/project-atlas,projects/frontend/src/pages/ops/ImportFlow.tsx,37078,38579,10292,3.6026039642440733,0.1390425,top_by_size,opencode|human
09356618-966a-4751-9a19-8254300ef35a,84,10,5,claude_code,vibe,E2E-Solution/cli,attribution-playground.html,37044,38299,31298,1.1835900057511661,0.231525,top_by_size,claude_code|vibe
ses_191a0c35effeF1erWFLmYDhhNN,90,10,5,opencode,human,galactica-labs/project-atlas,projects/frontend/src/pages/ops/ImportFlow.tsx,36881,38273,18225,2.0236488340192045,0.13830375,top_by_size,opencode|human
1ed06272-da98-4a8d-990f-bc16aedccc76,303,10,5,claude_code,human,E2E-Solution/cli,index.html,36530,37828,21552,1.6949703043801039,0.2283125,top_by_size,claude_code|human
6a6f0752-91f0-404b-b092-1fd05a287d03,206,10,5,claude_code,collab,Jay-Network/PianoQuest-Live,src/agent/server.ts,35487,37151,29237,1.213770222663064,0.22179375,top_by_size,claude_code|collab
ses_191a0c35effeF1erWFLmYDhhNN,7,10,5,opencode,human,galactica-labs/project-atlas,projects/frontend/src/pages/ops/ImportFlow.tsx,34510,35966,10292,3.3530897784687137,0.1294125,top_by_size,opencode|human
6e4fec63-b5b1-40c4-974f-c0104bc1b6a1,33,10,5,claude_code,collab,jdsingh122918/forge,src/cmd/autoresearch/loop_runner.rs,34289,35630,1324,25.898036253776436,0.21430625,top_by_size,claude_code|collab
ses_191a0c35effeF1erWFLmYDhhNN,23,10,5,opencode,human,galactica-labs/project-atlas,projects/frontend/src/pages/ops/ImportFlow.tsx,34076,35549,10292,3.3109211037699184,0.127785,top_by_size,opencode|human
09cc549d-4ad5-4de7-9321-dca94bacfc94,244,10,5,claude_code,vibe,fogodev/ars-ui,crates/ars-components/src/date_time/date_range_picker/tests.rs,33395,38478,,,0.20871875,top_by_size,claude_code|vibe
ses_10a768004ffeHAmBUOMS9czhcG,141,10,5,opencode,vibe,Coderx85/wave,client/src/pages/PerformancePage.tsx,33352,36675,17300,1.9278612716763006,,top_by_size,opencode|vibe
277cddf9-df9f-473a-ba00-7a762d551f4a,272,10,5,claude_code,collab,acidtib/chisme,PLAN.md,33305,34123,,,0.20815625,top_by_size,claude_code|collab
6f468c3d-a4e7-4175-a3da-ee59fe0a4b63,117,10,5,claude_code,collab,lightfastai/lightfast,apps/desktop/src/renderer/src/react/signed-out-shell.tsx,32908,33144,1414,23.272984441301272,0.205675,top_by_size,claude_code|collab
5da2bf60-2e29-4c46-b13a-b74801006853,1408,10,5,claude_code,vibe,entireio/cli-checkpoints,docs/superpowers/agent-improvement-engine-playground.html,32732,33748,,,0.204575,top_by_size,claude_code|vibe
9bd5b58b-24aa-4e27-9582-813a5fe5ef1e,332,10,5,claude_code,vibe,entireio/cli-checkpoints,docs/superpowers/plans/2026-03-20-fix-599-session-perf.md,32628,34427,,,0.122355,top_by_size,claude_code|vibe
76635906-8f79-4506-8276-ab1de19186c3,328,10,5,claude_code,collab,desplega-ai/agent-swarm,thoughts/taras/research/2026-03-18-workflow-redesign.md,32583,35949,27530,1.1835452233926627,0.20364375,top_by_size,claude_code|collab
5c629e6b-91fa-49ab-988c-c4c63787a6ba,566,10,5,claude_code,vibe,DieStok/harmonia,REDACTED.md,32466,33959,,,0.2029125,top_by_size,claude_code|vibe
ff472454-eb84-4842-8ba7-e8420248533a,146,10,5,claude_code,vibe,entireio/git-sync,internal/syncer/syncer.go,32463,35176,26677,1.2168909547550324,0.20289375,top_by_size,claude_code|vibe
582b8944-aace-48ed-853a-155dd9b5ff68,233,10,5,claude_code,collab,henryph24/neuralips26,tasks/closing_gap_relaxed_constraints.md,31663,32659,28111,1.1263562306570383,0.19789375,top_by_size,claude_code|collab
019f3261-e4e3-7551-98a8-68be37e5b8e2,71,10,5,codex,collab,pascal-maker/pascal-maker.github.io,pages/index.js,31652,31652,,,0.23739,top_by_size,codex|collab
d1444e57-c35a-4eb8-a6bb-9f2ed759e12c,629,10,5,claude_code,human,bids-standard/bids-utils,.specify/specs/001-consistent-inout/tasks.md,31544,32482,,,0.19715,top_by_size,claude_code|human
3908e850-a315-494d-82d5-f62d349402fe,329,10,5,claude_code,collab,marcus-sa/brain,app/src/server/proxy/tool-executor.ts,31308,32641,29058,1.0774313442081354,0.195675,top_by_size,claude_code|collab
71c16e9b-de1a-419b-a20c-1b5f51ff2253,86,10,5,claude_code,unknown,raman325/lock_code_manager,docs/mockups/status-redesign.html,31093,32725,,,0.19433125,top_by_size,claude_code|unknown
737704b2-0d90-4bb4-bf1c-59b70e20a2e6,359,10,5,claude_code,unknown,fogodev/ars-ui,crates/ars-components/src/navigation/tree_view/tests.rs,30716,31969,,,0.191975,top_by_size,claude_code|unknown
73a5c0b0-23f7-4be3-8d21-7cf844164879,1371,10,5,claude_code,collab,henryph24/neuralips26,/Users/hungpq2412/.claude/plans/linked-watching-dewdrop.md,30486,31634,8592,3.5481843575418996,0.1905375,top_by_size,claude_code|collab
95a5cce6-e3cc-40b6-853a-f968484f8dcd,327,10,5,claude_code,collab,DieStok/harmonia,REDACTED.md,30473,31247,25111,1.2135319182828244,0.19045625,top_by_size,claude_code|collab
1344c386-09de-4f26-9534-c2d2ed02aa28,560,10,5,claude_code,vibe,entireio/cli-checkpoints,docs/superpowers/plans/2026-03-26-resume-v2-read-path.md,30321,32772,34761,0.8722706481401571,0.18950625,top_by_size,claude_code|vibe
6408b42b-dd62-42c9-91f4-aee6ccf53330,24,10,5,claude_code,vibe,entireio/cli-checkpoints,memory-loop-architecture.html,29978,30901,,,0.1873625,top_by_size,claude_code|vibe
78347fc1-8653-4093-87db-1af2a0a9f77d,381,10,5,claude_code,vibe,melagiri/code-insights,docs/superpowers/specs/2026-04-20-codebase-knowledge-design.md,29798,31551,25559,1.1658515591376815,0.1117425,top_by_size,claude_code|vibe
334fe2a5-92b5-4ae3-a48c-6f3df3242efd,41,10,5,claude_code,vibe,bleds22e/claude-entire-test-repo,ndvi_analysis.qmd,29553,31303,1238,23.87156704361874,0.11082375,top_by_size,claude_code|vibe
5c629e6b-91fa-49ab-988c-c4c63787a6ba,768,10,5,claude_code,vibe,DieStok/harmonia,REDACTED.md,29357,30632,38339,0.7657215889824982,0.18348125,top_by_size,claude_code|vibe
4081045a-20e0-41f5-96e1-5848203ba47b,3073,10,5,claude_code,human,marcus-sa/brain,docs/feature/intent-evidence/deliver/roadmap.json,29095,30855,12980,2.2415254237288136,0.18184375,top_by_size,claude_code|human
201fd703-096f-4625-83c6-559116228dc4,325,10,5,claude_code,vibe,libfunc/rapira,rapira-derive/src/structs.rs,28816,29607,24516,1.1753956599771578,0.1801,top_by_size,claude_code|vibe
233712ad-9679-40e0-bc3a-3cafadc74605,897,10,5,claude_code,vibe,blackgirlbytes/planetfall-seed-signalkit,src/islandView.js,28800,30123,35290,0.8160952111079626,0.18,top_by_size,claude_code|vibe
cda0ffe2-fc04-492e-8e9b-dbe92b5cc893,638,10,5,claude_code,vibe,ainaive/agentcenter-nuxt,shared/data/mcp-landscape.ts,28429,36105,21505,1.3219716345036039,0.17768125,top_by_size,claude_code|vibe
11afd274-dc39-4c14-b944-32bac0acf167,869,10,5,claude_code,human,erezrokah/cli,docs/benchmark-profile-comparison.md,28230,29275,25067,1.126181832688395,0.1764375,top_by_size,claude_code|human
4df34b53-9a00-4833-b743-861a1f104931,1277,10,5,claude_code,vibe,henryph24/neuralips26,CLAUDE.md,28104,28772,6519,4.311090658076392,0.17565,top_by_size,claude_code|vibe
34e22330-b703-4399-b66c-89607c9847ed,168,10,5,claude_code,vibe,lightfastai/lightfast,thoughts/shared/research/2026-04-14-landing-page-restructure.md,28015,29018,,,0.17509375,top_by_size,claude_code|vibe
019e6dd1-ec54-7ed2-aabf-c4e98b604513,86,10,5,codex,collab,socratesomiliadis/syntheci-shipping,apps/web/src/app/workspace/sources/page.tsx,27952,27952,,,0.20964,top_by_size,codex|collab
c2ecc088-1eef-405f-92ca-59d1d7e02c76,44,10,5,claude_code,vibe,jeevanpillay/dual,src/config.rs,27840,29272,19598,1.4205531176650679,0.174,top_by_size,claude_code|vibe
345198a8-d7c5-4d5d-9be1-c9879d95706c,55,10,5,claude_code,collab,Lightprotocol/light-protocol,sdk-tests/sdk-types-kani/tests/kani_proofs/compression.rs,27794,28749,50102,0.5547483134405812,0.1737125,top_by_size,claude_code|collab
6d9e8769-1cfd-4968-a717-be59fb1f5c9e,41,10,5,claude_code,collab,entireio/cli-checkpoints,docs/plans/checkpoint-analysis-architecture.html,27473,28470,,,0.17170625,top_by_size,claude_code|collab
019e6dd1-ec54-7ed2-aabf-c4e98b604513,228,10,5,codex,collab,socratesomiliadis/syntheci-shipping,apps/web/src/app/workspace/sources/page.tsx,27439,27439,,,0.2057925,top_by_size,codex|collab
1cd8ed20-2cad-4b62-99a1-53ab08249625,121,10,5,claude_code,vibe,marcus-sa/brain,app/src/server/mcp/mcp-route.ts,27408,28508,4371,6.270418668496911,0.1713,top_by_size,claude_code|vibe
2cae28a4-28e8-4bfa-9225-7682543f3664,11346,10,5,claude_code,unknown,scottdensmore/MovieSwiftUI,Packages/MovieSwiftFluxCore/Tests/MovieSwiftFluxCoreTests/MoviesActionsTests.swift,27376,28492,25780,1.0619084561675718,0.1711,top_by_size,claude_code|unknown
add8e15f-9ad6-4243-9e98-11a5390430c7,3128,10,5,claude_code,collab,marcus-sa/brain,app/src/client/components/tool-registry/McpServerSection.tsx,27287,28697,23101,1.181204276871131,0.17054375,top_by_size,claude_code|collab
a1ac494b-68ad-46a3-a108-614ece008190,142,10,5,claude_code,human,anweiss/cddl,src/lib.rs,27073,28152,33240,0.8144705174488568,0.16920625,top_by_size,claude_code|human
efc8dffc-732c-4996-9b34-858077b4f916,89,10,5,claude_code,human,DieStok/harmonia,REDACTED.md,27068,27892,11610,2.3314384151593455,0.169175,top_by_size,claude_code|human
cc80b4cc-7ce0-4760-ade8-ffd73779df0d,610,10,5,claude_code,vibe,fortuna/moltis,crates/msteams/src/plugin.rs,26972,27966,21363,1.2625567570097833,0.168575,top_by_size,claude_code|vibe
8a504788-6ded-4b1b-9e47-0cc0d6aa856c,119,10,5,claude_code,vibe,entireio/cli-checkpoints,cmd/entire/cli/search/search_test.go,26670,29865,25820,1.032920216886135,0.1666875,top_by_size,claude_code|vibe
019d9923-f0ad-7a83-b863-8ca032cffdf8-b68305703a30,2568,10,5,codex,vibe,entireio/cli-checkpoints,/Users/alisha/Projects/wt/entire.io/dispatch-web-ui-codex/api/src/routes/dispatches.ts,26607,26607,,,0.09977625,top_by_size,codex|vibe
019d9923-f0ad-7a83-b863-8ca032cffdf8-86850acdb1d4,2568,10,5,codex,human,entireio/cli-checkpoints,/Users/alisha/Projects/wt/entire.io/dispatch-web-ui-codex/api/src/routes/dispatches.ts,26607,26607,,,0.09977625,top_by_size,codex|human
6ce8c9a4-5500-40f6-a6c7-8746f1f799f4,27,10,5,claude_code,collab,E2E-Solution/cli,attribution-playground.html,26559,27529,,,0.16599375,top_by_size,claude_code|collab
492f08c2-8379-49dd-aa02-682248aab99f,603,10,5,claude_code,human,pablo-health/pablo-companion,core/tests/e2e_pipeline.rs,26518,29918,26213,1.0116354480601228,0.1657375,top_by_size,claude_code|human
77e148b8-d479-4609-8980-471c85003c07,114,10,5,claude_code,vibe,PackmindHub/context-evaluator,frontend/src/components/RemediateTab.tsx,26185,32315,29143,0.8985004975465807,0.16365625,top_by_size,claude_code|vibe
019d8ec5-8a79-7c52-8c0a-12b4ae22e19f,2400,10,5,codex,vibe,dayhaysoos/nimbus,packages/report-ui/src/components/ReviewSessionPage.test.tsx,26100,26100,,,0.097875,top_by_size,codex|vibe
